
2024-10-10 16:19:23.543796 - verdise (6751720805): Найду способ - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.545796 - verdise (6751720805): Ахахха - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.546796 - verdise (6751720805): Ла - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.548796 - verdise (6751720805): Ты че бля ахуел? В компе по 4 часа сидеть? - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.550795 - verdise (6751720805): Тебе врач сказал в 10 отбой - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.552795 - verdise (6751720805): Спать больше - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.555795 - verdise (6751720805): Иди лучше погуляй с друзьями - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.556795 - verdise (6751720805): Подыши свежим воздухом - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.557795 - verdise (6751720805): Ахэахах - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.558795 - verdise (6751720805): Посмотрим - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.559796 - verdise (6751720805): Ну может скажу что макс приехал приедем встретить - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.560796 - verdise (6751720805): И в таком духе - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:19:23.716796 - verdise (6751720805): /help@PrimoTesterBot - Type: Command  |  ChatID: -1002124483077


2024-10-10 16:25:31.246588 - skodaracing24 (556943853): Блять пиздец - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:26:04.712973 - skodaracing24 (556943853): А хуево походу - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:26:30.399745 - skodaracing24 (556943853): Да поехали тогда в т роем похуй - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:26:52.652797 - skodaracing24 (556943853): Если Сергея не пустят на такое увеселительное мероприятия - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:27:01.777622 - GroupAnonymousBot (1087968824): меня отпиздят в этом клубе - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:27:09.919575 - skodaracing24 (556943853): F - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:27:18.633853 - skodaracing24 (556943853): Так с нами Максим будет - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:27:24.202822 - skodaracing24 (556943853): Во Флэте не пиздят - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:28:29.743524 - skodaracing24 (556943853): Было бы неловко - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:28:39.035540 - skodaracing24 (556943853): Там культурное место - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:28:46.052603 - skodaracing24 (556943853): Бля ну нахуярится все равно надо - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:32:51.449774 - B500OP98 (1443833264): Так пусть серега идет хули - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:33:02.096453 - B500OP98 (1443833264): Просто пить нельзя ему будет - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:33:03.594198 - B500OP98 (1443833264): И все - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:39:16.593500 - GroupAnonymousBot (1087968824): решит проблему - Type: Text  |  ChatID: -1002124483077


2024-10-10 16:46:15.420701 - GroupAnonymousBot (1087968824): None - Type: Photo  |  ChatID: -1002124483077


2024-10-10 17:01:59.195589 - skodaracing24 (556943853): None - Type: Photo  |  ChatID: -1002124483077


2024-10-10 17:03:00.399503 - GroupAnonymousBot (1087968824): нефор - Type: Text  |  ChatID: -1002124483077


2024-10-10 18:08:51.847381 - wxschik (7257991755): None - Type: Video-Voice  |  ChatID: -1002124483077


2024-10-10 18:08:51.848381 - wxschik (7257991755): None - Type: Video-Voice  |  ChatID: -1002124483077


2024-10-10 18:08:51.849383 - GroupAnonymousBot (1087968824): None - Type: Video-Voice  |  ChatID: -1002124483077


2024-10-10 18:08:51.849883 - GroupAnonymousBot (1087968824): None - Type: Video-Voice  |  ChatID: -1002124483077


2024-10-10 18:08:51.874819 - wxschik (7257991755): В квартире ремонт еще идет - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:12:23.843446 - verdise (6751720805): None - Type: Photo  |  ChatID: -1002124483077


2024-10-10 19:12:23.858287 - verdise (6751720805): Да - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:12:23.860931 - verdise (6751720805): РКН знает тайные желания - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:13:00.610721 - wxschik (7257991755): None - Type: Video-Voice  |  ChatID: -1002124483077


2024-10-10 19:13:00.611254 - wxschik (7257991755): None - Type: Video-Voice  |  ChatID: -1002124483077


2024-10-10 19:13:03.418221 - wxschik (7257991755): Ждите - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:13:09.025402 - wxschik (7257991755): Возвращение черта - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:13:22.532836 - skodaracing24 (556943853): Физик опять юморит - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:13:35.543758 - skodaracing24 (556943853): Годжу сатору - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:15:10.186039 - wxschik (7257991755): В 3:30 прибыл годжу сатору - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:15:46.835303 - skodaracing24 (556943853): Как бы он на 282.1 не на юморил - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:29:07.474847 - GroupAnonymousBot (1087968824): бля ты сегодня утром приедешь - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:29:23.530366 - GroupAnonymousBot (1087968824): нене - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:29:27.335524 - GroupAnonymousBot (1087968824): про черта смешнее - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:29:36.135231 - skodaracing24 (556943853): В ночь - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:29:47.947979 - skodaracing24 (556943853): Черт из табакерки - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:34:58.232696 - wxschik (7257991755): Да - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:45:51.464291 - wxschik (7257991755): А когда - Type: Text  |  ChatID: -1002124483077


2024-10-10 19:45:51.826296 - wxschik (7257991755): Как в сказке вечера на хуторе близ Диканьки - Type: Text  |  ChatID: -1002124483077

